participant_id,level_name,game_id,trial_id,recap,accuracy
669ea21750af3,level_A,306,10,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,307,11,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,293,12,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,295,13,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,-1,14,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,291,15,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,302,16,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,309,17,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,305,18,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,290,19,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,311,20,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,298,21,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,296,22,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,294,23,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,299,24,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,292,25,The AI's estimate did not change my guess in this round.,2
669ea21750af3,level_A,301,26,The AI's estimate did not change my guess in this round.,2
669ea2624847b,level_B,-2,0,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea2624847b,level_B,-3,1,The AI's estimate did not change my guess in this round.,0
669ea2624847b,level_B,111,2,The AI's estimate did not change my guess in this round.,3
669ea2624847b,level_B,100,3,The AI's estimate did not change my guess in this round.,1
669ea2624847b,level_B,103,4,The AI's estimate did not change my guess in this round.,0
669ea2624847b,level_B,97,5,The AI's estimate did not change my guess in this round.,0
669ea2624847b,level_B,110,6,The AI's estimate did not change my guess in this round.,3
669ea2624847b,level_B,114,7,I lost points in this round because I changed my guess based on the AI's estimate.,0
669ea2624847b,level_B,98,8,The AI's estimate did not change my guess in this round.,3
669ea2624847b,level_B,105,9,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea2624847b,level_B,119,10,The AI's estimate did not change my guess in this round.,4
669ea2624847b,level_B,109,11,The AI's estimate did not change my guess in this round.,3
669ea2624847b,level_B,115,12,The AI's estimate did not change my guess in this round.,0
669ea2624847b,level_B,113,13,I lost points in this round because I changed my guess based on the AI's estimate.,0
669ea2624847b,level_B,-1,14,The AI's estimate did not change my guess in this round.,4
669ea2624847b,level_B,99,15,The AI's estimate did not change my guess in this round.,1
669ea2624847b,level_B,117,16,The AI's estimate did not change my guess in this round.,4
669ea2624847b,level_B,106,17,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea2624847b,level_B,118,18,The AI's estimate did not change my guess in this round.,1
669ea2624847b,level_B,116,19,The AI's estimate did not change my guess in this round.,3
669ea2624847b,level_B,96,20,The AI's estimate did not change my guess in this round.,4
669ea2624847b,level_B,104,21,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea2624847b,level_B,107,22,I lost points in this round because I changed my guess based on the AI's estimate.,2
669ea2624847b,level_B,108,23,The AI's estimate did not change my guess in this round.,1
669ea2624847b,level_B,101,24,The AI's estimate did not change my guess in this round.,3
669ea2624847b,level_B,112,25,The AI's estimate did not change my guess in this round.,2
669ea2624847b,level_B,102,26,I lost points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,-2,0,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,-3,1,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,7,2,I won points in this round because I changed my guess based on the AI's estimate.,4
669ea29ca1359,level_A,19,3,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,15,4,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,6,5,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,11,6,I lost points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,9,7,I lost points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,22,8,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,5,9,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,14,10,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea29ca1359,level_A,20,11,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea29ca1359,level_A,1,12,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea29ca1359,level_A,16,13,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,-1,14,The AI's estimate did not change my guess in this round.,4
669ea29ca1359,level_A,10,15,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea29ca1359,level_A,4,16,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,0,17,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,2,18,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,3,19,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,12,20,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,23,21,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,21,22,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,17,23,The AI's estimate did not change my guess in this round.,3
669ea29ca1359,level_A,8,24,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,13,25,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea29ca1359,level_A,18,26,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,-2,0,The AI's estimate did not change my guess in this round.,4
669ea2d6f1375,level_B,-3,1,The AI's estimate did not change my guess in this round.,1
669ea2d6f1375,level_B,300,2,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea2d6f1375,level_B,310,3,The AI's estimate did not change my guess in this round.,4
669ea2d6f1375,level_B,292,4,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,290,5,The AI's estimate did not change my guess in this round.,1
669ea2d6f1375,level_B,293,6,The AI's estimate did not change my guess in this round.,1
669ea2d6f1375,level_B,305,7,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,291,8,The AI's estimate did not change my guess in this round.,0
669ea2d6f1375,level_B,289,9,The AI's estimate did not change my guess in this round.,0
669ea2d6f1375,level_B,288,10,The AI's estimate did not change my guess in this round.,0
669ea2d6f1375,level_B,308,11,The AI's estimate did not change my guess in this round.,2
669ea2d6f1375,level_B,298,12,The AI's estimate did not change my guess in this round.,0
669ea2d6f1375,level_B,309,13,The AI's estimate did not change my guess in this round.,1
669ea2d6f1375,level_B,-1,14,The AI's estimate did not change my guess in this round.,4
669ea2d6f1375,level_B,296,15,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,303,16,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,306,17,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,301,18,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea2d6f1375,level_B,295,19,The AI's estimate did not change my guess in this round.,1
669ea2d6f1375,level_B,311,20,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,297,21,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,299,22,The AI's estimate did not change my guess in this round.,2
669ea2d6f1375,level_B,302,23,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,294,24,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,307,25,The AI's estimate did not change my guess in this round.,3
669ea2d6f1375,level_B,304,26,The AI's estimate did not change my guess in this round.,0
669ea2e5dc218,level_A,-2,0,The AI's estimate did not change my guess in this round.,4
669ea2e5dc218,level_A,-3,1,The AI's estimate did not change my guess in this round.,2
669ea2e5dc218,level_A,197,2,The AI's estimate did not change my guess in this round.,3
669ea2e5dc218,level_A,199,3,The AI's estimate did not change my guess in this round.,3
669ea2e5dc218,level_A,192,4,The AI's estimate did not change my guess in this round.,0
669ea2e5dc218,level_A,196,5,The AI's estimate did not change my guess in this round.,1
669ea2e5dc218,level_A,194,6,The AI's estimate did not change my guess in this round.,0
669ea2e5dc218,level_A,201,7,The AI's estimate did not change my guess in this round.,1
669ea2e5dc218,level_A,203,8,The AI's estimate did not change my guess in this round.,2
669ea2e5dc218,level_A,202,9,The AI's estimate did not change my guess in this round.,1
669ea2e5dc218,level_A,211,10,The AI's estimate did not change my guess in this round.,3
669ea2e5dc218,level_A,209,11,The AI's estimate did not change my guess in this round.,0
669ea2e5dc218,level_A,205,12,The AI's estimate did not change my guess in this round.,2
669ea2e5dc218,level_A,193,13,The AI's estimate did not change my guess in this round.,1
669ea2e5dc218,level_A,-1,14,The AI's estimate did not change my guess in this round.,4
669ea2e5dc218,level_A,208,15,The AI's estimate did not change my guess in this round.,2
669ea2e5dc218,level_A,206,16,The AI's estimate did not change my guess in this round.,1
669ea2e5dc218,level_A,195,17,The AI's estimate did not change my guess in this round.,3
669ea2e5dc218,level_A,214,18,The AI's estimate did not change my guess in this round.,0
669ea2e5dc218,level_A,215,19,The AI's estimate did not change my guess in this round.,3
669ea2e5dc218,level_A,212,20,I lost points in this round because I changed my guess based on the AI's estimate.,0
669ea2e5dc218,level_A,210,21,The AI's estimate did not change my guess in this round.,2
669ea2e5dc218,level_A,204,22,The AI's estimate did not change my guess in this round.,1
669ea2e5dc218,level_A,207,23,The AI's estimate did not change my guess in this round.,1
669ea2e5dc218,level_A,200,24,I lost points in this round because I changed my guess based on the AI's estimate.,1
669ea2e5dc218,level_A,213,25,The AI's estimate did not change my guess in this round.,3
669ea2e5dc218,level_A,198,26,The AI's estimate did not change my guess in this round.,3
669ea30b5f254,level_A,-2,0,I lost points in this round because I changed my guess based on the AI's estimate.,4
669ea30b5f254,level_A,-3,1,The AI's estimate did not change my guess in this round.,2
669ea30b5f254,level_A,285,2,The AI's estimate did not change my guess in this round.,4
669ea30b5f254,level_A,281,3,The AI's estimate did not change my guess in this round.,3
669ea30b5f254,level_A,271,4,I won points in this round because I changed my guess based on the AI's estimate.,3
669ea30b5f254,level_A,283,5,The AI's estimate did not change my guess in this round.,3
